orderNumber,customerNumber,customer,company,custCountry,productCode,productName,category,orderQuantity,orderDate,totalSales,totalProfit,salesRep,salesCountry
10271,124,Susan Nelson,Mini Gifts Distributors Ltd.,USA,S18_3232,1992 Ferrari 360 Spider red,Classic Cars,20,2004-07-20,3386.80,1828.80,Leslie Jennings,USA
10271,124,Susan Nelson,Mini Gifts Distributors Ltd.,USA,S24_1444,1970 Dodge Coronet,Classic Cars,45,2004-07-20,2236.95,780.30,Leslie Jennings,USA
10271,124,Susan Nelson,Mini Gifts Distributors Ltd.,USA,S24_2300,1962 Volkswagen Microbus,Trucks and Buses,43,2004-07-20,5275.24,2637.62,Leslie Jennings,USA
10271,124,Susan Nelson,Mini Gifts Distributors Ltd.,USA,S24_2840,1958 Chevy Corvette Limited Edition,Classic Cars,38,2004-07-20,1088.32,483.74,Leslie Jennings,USA
10271,124,Susan Nelson,Mini Gifts Distributors Ltd.,USA,S24_4048,1992 Porsche Cayenne Turbo Silver,Classic Cars,22,2004-07-20,2420.00,884.84,Leslie Jennings,USA
10271,124,Susan Nelson,Mini Gifts Distributors Ltd.,USA,S32_2509,1954 Greyhound Scenicruiser,Trucks and Buses,35,2004-07-20,1818.25,908.95,Leslie Jennings,USA
10271,124,Susan Nelson,Mini Gifts Distributors Ltd.,USA,S50_1392,Diamond T620 Semi-Skirted Tanker,Trucks and Buses,34,2004-07-20,3187.84,865.98,Leslie Jennings,USA
10257,450,Sue Frick,The Sharp Gifts Warehouse,USA,S18_2949,1913 Ford Model T Speedster,Vintage Cars,50,2004-06-14,4609.50,1570.50,Leslie Jennings,USA
10257,450,Sue Frick,The Sharp Gifts Warehouse,USA,S18_2957,1934 Ford V8 Coupe,Vintage Cars,49,2004-06-14,2907.66,1224.51,Leslie Jennings,USA
10257,450,Sue Frick,The Sharp Gifts Warehouse,USA,S18_3136,18th Century Vintage Horse Carriage,Vintage Cars,37,2004-06-14,3099.86,852.48,Leslie Jennings,USA
10257,450,Sue Frick,The Sharp Gifts Warehouse,USA,S18_3320,1917 Maxwell Touring Car,Vintage Cars,26,2004-06-14,2373.02,876.98,Leslie Jennings,USA
10257,450,Sue Frick,The Sharp Gifts Warehouse,USA,S24_4258,1936 Chrysler Airflow,Vintage Cars,46,2004-06-14,3763.26,1120.10,Leslie Jennings,USA
10250,450,Sue Frick,The Sharp Gifts Warehouse,USA,S18_1662,1980s Black Hawk Helicopter,Planes,45,2004-05-11,6670.35,3193.20,Leslie Jennings,USA
10250,450,Sue Frick,The Sharp Gifts Warehouse,USA,S18_2581,P-51-D Mustang,Planes,27,2004-05-11,2280.96,957.96,Leslie Jennings,USA
10250,450,Sue Frick,The Sharp Gifts Warehouse,USA,S24_1785,1928 British Royal Navy Airplane,Planes,31,2004-05-11,2951.20,882.26,Leslie Jennings,USA
10250,450,Sue Frick,The Sharp Gifts Warehouse,USA,S24_2000,1960 BSA Gold Star DBD34,Motorcycles,32,2004-05-11,2023.04,828.80,Leslie Jennings,USA
10250,450,Sue Frick,The Sharp Gifts Warehouse,USA,S24_3949,Corsair F4U ( Bird Cage),Planes,40,2004-05-11,2456.80,1283.20,Leslie Jennings,USA
10250,450,Sue Frick,The Sharp Gifts Warehouse,USA,S24_4278,1900s Vintage Tri-Plane,Planes,37,2004-05-11,2680.65,1340.14,Leslie Jennings,USA
10250,450,Sue Frick,The Sharp Gifts Warehouse,USA,S32_1374,1997 BMW F650 ST,Motorcycles,31,2004-05-11,3096.59,1022.07,Leslie Jennings,USA
10250,450,Sue Frick,The Sharp Gifts Warehouse,USA,S32_4289,1928 Ford Phaeton Deluxe,Vintage Cars,50,2004-05-11,3130.00,1479.00,Leslie Jennings,USA
10250,450,Sue Frick,The Sharp Gifts Warehouse,USA,S50_1341,1930 Buick Marquette Phaeton,Vintage Cars,36,2004-05-11,1319.76,345.60,Leslie Jennings,USA
10250,450,Sue Frick,The Sharp Gifts Warehouse,USA,S700_1691,American Airlines: B767-300,Planes,31,2004-05-11,2831.54,1245.89,Leslie Jennings,USA
10250,450,Sue Frick,The Sharp Gifts Warehouse,USA,S700_2466,America West Airlines B757-200,Planes,35,2004-05-11,3176.25,768.25,Leslie Jennings,USA
10250,450,Sue Frick,The Sharp Gifts Warehouse,USA,S700_2834,ATA: B757-300,Planes,44,2004-05-11,4333.12,1722.60,Leslie Jennings,USA
10250,450,Sue Frick,The Sharp Gifts Warehouse,USA,S700_3167,F/A 18 Hornet 1/72,Planes,44,2004-05-11,3344.00,950.40,Leslie Jennings,USA
10250,450,Sue Frick,The Sharp Gifts Warehouse,USA,S700_4002,American Airlines: MD-11S,Planes,38,2004-05-11,2503.82,1125.56,Leslie Jennings,USA
10229,124,Susan Nelson,Mini Gifts Distributors Ltd.,USA,S10_4962,1962 LanciaA Delta 16V,Classic Cars,50,2004-03-11,6944.00,1773.00,Leslie Jennings,USA
10229,124,Susan Nelson,Mini Gifts Distributors Ltd.,USA,S12_1666,1958 Setra Bus,Trucks and Buses,25,2004-03-11,2767.50,820.00,Leslie Jennings,USA
10229,124,Susan Nelson,Mini Gifts Distributors Ltd.,USA,S12_4473,1957 Chevy Pickup,Trucks and Buses,36,2004-03-11,3455.64,1450.44,Leslie Jennings,USA
10229,124,Susan Nelson,Mini Gifts Distributors Ltd.,USA,S18_2319,1964 Mercedes Tour Bus,Trucks and Buses,26,2004-03-11,2712.32,765.96,Leslie Jennings,USA
10229,124,Susan Nelson,Mini Gifts Distributors Ltd.,USA,S18_2432,1926 Ford Fire Engine,Trucks and Buses,28,2004-03-11,1497.44,799.68,Leslie Jennings,USA
10229,124,Susan Nelson,Mini Gifts Distributors Ltd.,USA,S18_3232,1992 Ferrari 360 Spider red,Classic Cars,22,2004-03-11,3464.78,1750.98,Leslie Jennings,USA
10229,124,Susan Nelson,Mini Gifts Distributors Ltd.,USA,S18_4600,1940s Ford truck,Trucks and Buses,41,2004-03-11,4914.67,1439.51,Leslie Jennings,USA
10229,124,Susan Nelson,Mini Gifts Distributors Ltd.,USA,S18_4668,1939 Cadillac Limousine,Vintage Cars,39,2004-03-11,1707.03,804.57,Leslie Jennings,USA
10229,124,Susan Nelson,Mini Gifts Distributors Ltd.,USA,S24_2300,1962 Volkswagen Microbus,Trucks and Buses,48,2004-03-11,5520.48,2576.16,Leslie Jennings,USA
10229,124,Susan Nelson,Mini Gifts Distributors Ltd.,USA,S24_2840,1958 Chevy Corvette Limited Edition,Classic Cars,33,2004-03-11,1143.45,618.42,Leslie Jennings,USA
10229,124,Susan Nelson,Mini Gifts Distributors Ltd.,USA,S32_1268,1980’s GM Manhattan Express,Trucks and Buses,25,2004-03-11,1974.25,626.00,Leslie Jennings,USA
10229,124,Susan Nelson,Mini Gifts Distributors Ltd.,USA,S32_2509,1954 Greyhound Scenicruiser,Trucks and Buses,23,2004-03-11,1144.94,547.40,Leslie Jennings,USA
10229,124,Susan Nelson,Mini Gifts Distributors Ltd.,USA,S32_3522,1996 Peterbilt 379 Stake Bed with Outrigger,Trucks and Buses,30,2004-03-11,1570.80,562.50,Leslie Jennings,USA
10229,124,Susan Nelson,Mini Gifts Distributors Ltd.,USA,S700_2824,1982 Camaro Z28,Classic Cars,50,2004-03-11,4552.00,2225.50,Leslie Jennings,USA
10226,239,Valarie Thompson,Collectable Mini Designs Co.,USA,S18_1589,1965 Aston Martin DB5,Classic Cars,38,2004-02-26,4113.88,1607.40,Leslie Thompson,USA
10226,239,Valarie Thompson,Collectable Mini Designs Co.,USA,S18_1984,1995 Honda Civic,Classic Cars,24,2004-02-26,3106.80,853.44,Leslie Thompson,USA
10226,239,Valarie Thompson,Collectable Mini Designs Co.,USA,S18_2870,1999 Indy 500 Monte Carlo SS,Classic Cars,24,2004-02-26,3009.60,1647.36,Leslie Thompson,USA
10226,239,Valarie Thompson,Collectable Mini Designs Co.,USA,S18_3685,1948 Porsche Type 356 Roadster,Classic Cars,46,2004-02-26,5653.86,2794.50,Leslie Thompson,USA
10226,239,Valarie Thompson,Collectable Mini Designs Co.,USA,S24_1046,1970 Chevy Chevelle SS 454,Classic Cars,21,2004-02-26,1373.61,339.57,Leslie Thompson,USA
10226,239,Valarie Thompson,Collectable Mini Designs Co.,USA,S24_1628,1966 Shelby Cobra 427 S/C,Classic Cars,36,2004-02-26,1720.44,669.96,Leslie Thompson,USA
10226,239,Valarie Thompson,Collectable Mini Designs Co.,USA,S24_3432,2002 Chevy Corvette,Classic Cars,48,2004-02-26,4574.40,1593.12,Leslie Thompson,USA
10222,239,Valarie Thompson,Collectable Mini Designs Co.,USA,S10_4757,1972 Alfa Romeo GTA,Classic Cars,49,2004-02-19,6530.72,2332.40,Leslie Thompson,USA
10222,239,Valarie Thompson,Collectable Mini Designs Co.,USA,S18_1662,1980s Black Hawk Helicopter,Planes,49,2004-02-19,6722.31,2936.08,Leslie Thompson,USA
10222,239,Valarie Thompson,Collectable Mini Designs Co.,USA,S18_3029,1999 Yamaha Speed Boat,Ships,49,2004-02-19,3877.86,1348.97,Leslie Thompson,USA
10222,239,Valarie Thompson,Collectable Mini Designs Co.,USA,S18_3856,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,45,2004-02-19,4001.85,1095.75,Leslie Thompson,USA
10222,239,Valarie Thompson,Collectable Mini Designs Co.,USA,S24_2841,1900s Vintage Bi-Plane,Planes,32,2004-02-19,1819.52,723.52,Leslie Thompson,USA
10222,239,Valarie Thompson,Collectable Mini Designs Co.,USA,S24_3151,1912 Ford Model T Delivery Wagon,Vintage Cars,47,2004-02-19,3494.45,1289.68,Leslie Thompson,USA
10222,239,Valarie Thompson,Collectable Mini Designs Co.,USA,S24_3420,1937 Horch 930V Limousine,Vintage Cars,43,2004-02-19,2629.45,1498.55,Leslie Thompson,USA
10222,239,Valarie Thompson,Collectable Mini Designs Co.,USA,S24_3816,1940 Ford Delivery Sedan,Vintage Cars,46,2004-02-19,3587.54,1350.10,Leslie Thompson,USA
10222,239,Valarie Thompson,Collectable Mini Designs Co.,USA,S24_3949,Corsair F4U ( Bird Cage),Planes,48,2004-02-19,2652.96,1244.64,Leslie Thompson,USA
10222,239,Valarie Thompson,Collectable Mini Designs Co.,USA,S700_1138,The Schooner Bluenose,Ships,31,2004-02-19,1818.77,764.77,Leslie Thompson,USA
10222,239,Valarie Thompson,Collectable Mini Designs Co.,USA,S700_2047,HMS Bounty,Ships,26,2004-02-19,2094.56,1058.98,Leslie Thompson,USA
10222,239,Valarie Thompson,Collectable Mini Designs Co.,USA,S700_2466,America West Airlines B757-200,Planes,37,2004-02-19,3357.75,812.15,Leslie Thompson,USA
10222,239,Valarie Thompson,Collectable Mini Designs Co.,USA,S700_2610,The USS Constitution Ship,Ships,36,2004-02-19,2498.04,1275.12,Leslie Thompson,USA
10222,239,Valarie Thompson,Collectable Mini Designs Co.,USA,S700_3505,The Titanic,Ships,38,2004-02-19,3197.32,1255.90,Leslie Thompson,USA
10222,239,Valarie Thompson,Collectable Mini Designs Co.,USA,S700_3962,The Queen Mary,Ships,31,2004-02-19,2524.33,861.80,Leslie Thompson,USA
10222,239,Valarie Thompson,Collectable Mini Designs Co.,USA,S700_4002,American Airlines: MD-11S,Planes,43,2004-02-19,2865.09,1305.48,Leslie Thompson,USA
10222,239,Valarie Thompson,Collectable Mini Designs Co.,USA,S72_1253,Boeing X-32A JSF,Planes,31,2004-02-19,1400.89,385.02,Leslie Thompson,USA
10222,239,Valarie Thompson,Collectable Mini Designs Co.,USA,S72_3212,Pont Yacht,Ships,36,2004-02-19,1749.24,550.44,Leslie Thompson,USA
10219,487,Sue Taylor,Signal Collectibles Ltd.,USA,S12_4473,1957 Chevy Pickup,Trucks and Buses,48,2004-02-10,4550.40,1876.80,Leslie Jennings,USA
10219,487,Sue Taylor,Signal Collectibles Ltd.,USA,S18_2238,1998 Chrysler Plymouth Prowler,Classic Cars,43,2004-02-10,5702.66,1337.73,Leslie Jennings,USA
10219,487,Sue Taylor,Signal Collectibles Ltd.,USA,S24_2840,1958 Chevy Corvette Limited Edition,Classic Cars,21,2004-02-10,653.52,319.41,Leslie Jennings,USA
10219,487,Sue Taylor,Signal Collectibles Ltd.,USA,S32_2509,1954 Greyhound Scenicruiser,Trucks and Buses,35,2004-02-10,1666.70,757.40,Leslie Jennings,USA
10215,475,Steve Thompson,West Coast Collectables Co.,USA,S10_1949,1952 Alpine Renault 1300,Classic Cars,35,2004-01-29,7200.55,3750.25,Leslie Thompson,USA
10215,475,Steve Thompson,West Coast Collectables Co.,USA,S18_1097,1940 Ford Pickup Truck,Trucks and Buses,46,2004-01-29,4615.64,1932.46,Leslie Thompson,USA
10215,475,Steve Thompson,West Coast Collectables Co.,USA,S18_1342,1937 Lincoln Berline,Vintage Cars,27,2004-01-29,2496.69,859.95,Leslie Thompson,USA
10215,475,Steve Thompson,West Coast Collectables Co.,USA,S18_1367,1936 Mercedes-Benz 500K Special Roadster,Vintage Cars,33,2004-01-29,1779.03,978.45,Leslie Thompson,USA
10215,475,Steve Thompson,West Coast Collectables Co.,USA,S18_2949,1913 Ford Model T Speedster,Vintage Cars,49,2004-01-29,4765.74,1787.52,Leslie Thompson,USA
10215,475,Steve Thompson,West Coast Collectables Co.,USA,S18_2957,1934 Ford V8 Coupe,Vintage Cars,31,2004-01-29,1742.51,677.66,Leslie Thompson,USA
10215,475,Steve Thompson,West Coast Collectables Co.,USA,S18_3136,18th Century Vintage Horse Carriage,Vintage Cars,49,2004-01-29,4361.49,1385.23,Leslie Thompson,USA
10215,475,Steve Thompson,West Coast Collectables Co.,USA,S18_3320,1917 Maxwell Touring Car,Vintage Cars,41,2004-01-29,3457.53,1098.39,Leslie Thompson,USA
10215,475,Steve Thompson,West Coast Collectables Co.,USA,S18_4668,1939 Cadillac Limousine,Vintage Cars,46,2004-01-29,1966.96,902.52,Leslie Thompson,USA
10215,475,Steve Thompson,West Coast Collectables Co.,USA,S24_4258,1936 Chrysler Airflow,Vintage Cars,39,2004-01-29,3684.33,1443.39,Leslie Thompson,USA
10209,347,Brian  Chandler ,"Men R US Retailers, Ltd.",USA,S10_4757,1972 Alfa Romeo GTA,Classic Cars,39,2004-01-09,5038.80,1697.28,Leslie Thompson,USA
10209,347,Brian  Chandler ,"Men R US Retailers, Ltd.",USA,S18_3029,1999 Yamaha Speed Boat,Ships,28,2004-01-09,2312.24,867.16,Leslie Thompson,USA
10209,347,Brian  Chandler ,"Men R US Retailers, Ltd.",USA,S18_3856,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,20,2004-01-09,1948.00,656.40,Leslie Thompson,USA
10209,347,Brian  Chandler ,"Men R US Retailers, Ltd.",USA,S24_2841,1900s Vintage Bi-Plane,Planes,43,2004-01-09,2857.35,1384.60,Leslie Thompson,USA
10209,347,Brian  Chandler ,"Men R US Retailers, Ltd.",USA,S24_3420,1937 Horch 930V Limousine,Vintage Cars,36,2004-01-09,2035.80,1089.00,Leslie Thompson,USA
10209,347,Brian  Chandler ,"Men R US Retailers, Ltd.",USA,S24_3816,1940 Ford Delivery Sedan,Vintage Cars,22,2004-01-09,1752.74,682.66,Leslie Thompson,USA
10209,347,Brian  Chandler ,"Men R US Retailers, Ltd.",USA,S700_2047,HMS Bounty,Ships,33,2004-01-09,2987.16,1672.77,Leslie Thompson,USA
10209,347,Brian  Chandler ,"Men R US Retailers, Ltd.",USA,S72_1253,Boeing X-32A JSF,Planes,48,2004-01-09,2121.60,548.64,Leslie Thompson,USA
10201,129,Julie Murphy,Mini Wheels Co.,USA,S10_1678,1969 Harley Davidson Ultimate Chopper,Motorcycles,22,2003-12-01,1810.60,736.78,Leslie Jennings,USA
10201,129,Julie Murphy,Mini Wheels Co.,USA,S10_2016,1996 Moto Guzzi 1100i,Motorcycles,24,2003-12-01,2797.44,1141.68,Leslie Jennings,USA
10201,129,Julie Murphy,Mini Wheels Co.,USA,S10_4698,2003 Harley-Davidson Eagle Drag Bike,Motorcycles,49,2003-12-01,9394.28,4934.30,Leslie Jennings,USA
10201,129,Julie Murphy,Mini Wheels Co.,USA,S12_2823,2002 Suzuki XREO,Motorcycles,25,2003-12-01,3163.00,1506.25,Leslie Jennings,USA
10201,129,Julie Murphy,Mini Wheels Co.,USA,S18_2625,1936 Harley Davidson El Knucklehead,Motorcycles,30,2003-12-01,1453.80,726.90,Leslie Jennings,USA
10201,129,Julie Murphy,Mini Wheels Co.,USA,S24_1578,1997 BMW R 1100 S,Motorcycles,39,2003-12-01,3648.06,1274.52,Leslie Jennings,USA
10201,129,Julie Murphy,Mini Wheels Co.,USA,S24_2000,1960 BSA Gold Star DBD34,Motorcycles,25,2003-12-01,1656.75,723.75,Leslie Jennings,USA
10199,475,Steve Thompson,West Coast Collectables Co.,USA,S50_1341,1930 Buick Marquette Phaeton,Vintage Cars,29,2003-12-01,1101.13,316.39,Leslie Thompson,USA
10199,475,Steve Thompson,West Coast Collectables Co.,USA,S700_1691,American Airlines: B767-300,Planes,48,2003-12-01,3901.92,1446.72,Leslie Thompson,USA
10199,475,Steve Thompson,West Coast Collectables Co.,USA,S700_3167,F/A 18 Hornet 1/72,Planes,38,2003-12-01,2675.20,608.00,Leslie Thompson,USA
10189,205,Julie Young,Toys4GrownUps.com,USA,S12_2823,2002 Suzuki XREO,Motorcycles,28,2003-11-18,3879.96,2024.40,Leslie Thompson,USA
10182,124,Susan Nelson,Mini Gifts Distributors Ltd.,USA,S18_1342,1937 Lincoln Berline,Vintage Cars,25,2003-11-12,2080.50,565.00,Leslie Jennings,USA
10182,124,Susan Nelson,Mini Gifts Distributors Ltd.,USA,S18_1367,1936 Mercedes-Benz 500K Special Roadster,Vintage Cars,32,2003-11-12,1414.72,638.40,Leslie Jennings,USA
10182,124,Susan Nelson,Mini Gifts Distributors Ltd.,USA,S18_1749,1917 Grand Touring Sedan,Vintage Cars,44,2003-11-12,7031.20,3216.40,Leslie Jennings,USA
10182,124,Susan Nelson,Mini Gifts Distributors Ltd.,USA,S18_2248,1911 Ford Town Car,Vintage Cars,38,2003-11-12,2070.62,805.22,Leslie Jennings,USA
10182,124,Susan Nelson,Mini Gifts Distributors Ltd.,USA,S18_2325,1932 Model A Ford J-Coupe,Vintage Cars,20,2003-11-12,2110.40,940.80,Leslie Jennings,USA
10182,124,Susan Nelson,Mini Gifts Distributors Ltd.,USA,S18_2795,1928 Mercedes-Benz SSK,Vintage Cars,21,2003-11-12,2835.00,1311.24,Leslie Jennings,USA
10182,124,Susan Nelson,Mini Gifts Distributors Ltd.,USA,S18_3320,1917 Maxwell Touring Car,Vintage Cars,33,2003-11-12,2848.23,949.41,Leslie Jennings,USA
10182,124,Susan Nelson,Mini Gifts Distributors Ltd.,USA,S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,Vintage Cars,36,2003-11-12,3180.60,1623.24,Leslie Jennings,USA
10182,124,Susan Nelson,Mini Gifts Distributors Ltd.,USA,S18_4933,1957 Ford Thunderbird,Classic Cars,44,2003-11-12,2696.76,1191.52,Leslie Jennings,USA
10182,124,Susan Nelson,Mini Gifts Distributors Ltd.,USA,S24_1046,1970 Chevy Chevelle SS 454,Classic Cars,47,2003-11-12,2970.40,656.12,Leslie Jennings,USA
10182,124,Susan Nelson,Mini Gifts Distributors Ltd.,USA,S24_1937,1939 Chevrolet Deluxe Coupe,Vintage Cars,39,2003-11-12,1242.54,362.31,Leslie Jennings,USA
10182,124,Susan Nelson,Mini Gifts Distributors Ltd.,USA,S24_2022,1938 Cadillac V-16 Presidential Limousine,Vintage Cars,31,2003-11-12,1235.97,597.06,Leslie Jennings,USA
10182,124,Susan Nelson,Mini Gifts Distributors Ltd.,USA,S24_2766,1949 Jaguar XK 120,Classic Cars,36,2003-11-12,3140.64,1439.64,Leslie Jennings,USA
10182,124,Susan Nelson,Mini Gifts Distributors Ltd.,USA,S24_2887,1952 Citroen-15CV,Classic Cars,20,2003-11-12,2325.40,869.00,Leslie Jennings,USA
10182,124,Susan Nelson,Mini Gifts Distributors Ltd.,USA,S24_3191,1969 Chevrolet Camaro Z28,Classic Cars,33,2003-11-12,2429.46,762.63,Leslie Jennings,USA
10182,124,Susan Nelson,Mini Gifts Distributors Ltd.,USA,S24_3432,2002 Chevy Corvette,Classic Cars,49,2003-11-12,4669.70,1626.31,Leslie Jennings,USA
10182,124,Susan Nelson,Mini Gifts Distributors Ltd.,USA,S24_3969,1936 Mercedes Benz 500k Roadster,Vintage Cars,23,2003-11-12,802.24,301.99,Leslie Jennings,USA
10168,161,Juri Hashimoto,Technics Stores Inc.,USA,S10_1678,1969 Harley Davidson Ultimate Chopper,Motorcycles,36,2003-10-28,3410.64,1653.48,Leslie Jennings,USA
10168,161,Juri Hashimoto,Technics Stores Inc.,USA,S10_2016,1996 Moto Guzzi 1100i,Motorcycles,27,2003-10-28,2633.31,770.58,Leslie Jennings,USA
10168,161,Juri Hashimoto,Technics Stores Inc.,USA,S10_4698,2003 Harley-Davidson Eagle Drag Bike,Motorcycles,20,2003-10-28,3214.80,1394.40,Leslie Jennings,USA
10168,161,Juri Hashimoto,Technics Stores Inc.,USA,S18_2581,P-51-D Mustang,Planes,21,2003-10-28,1578.99,549.99,Leslie Jennings,USA
10168,161,Juri Hashimoto,Technics Stores Inc.,USA,S18_2625,1936 Harley Davidson El Knucklehead,Motorcycles,46,2003-10-28,2256.76,1142.18,Leslie Jennings,USA
10168,161,Juri Hashimoto,Technics Stores Inc.,USA,S24_1578,1997 BMW R 1100 S,Motorcycles,50,2003-10-28,5184.00,2141.00,Leslie Jennings,USA
10168,161,Juri Hashimoto,Technics Stores Inc.,USA,S24_1785,1928 British Royal Navy Airplane,Planes,49,2003-10-28,4557.49,1287.23,Leslie Jennings,USA
10168,161,Juri Hashimoto,Technics Stores Inc.,USA,S24_2000,1960 BSA Gold Star DBD34,Motorcycles,29,2003-10-28,2098.44,1016.16,Leslie Jennings,USA
10168,161,Juri Hashimoto,Technics Stores Inc.,USA,S24_3949,Corsair F4U ( Bird Cage),Planes,27,2003-10-28,1547.64,755.46,Leslie Jennings,USA
10168,161,Juri Hashimoto,Technics Stores Inc.,USA,S24_4278,1900s Vintage Tri-Plane,Planes,48,2003-10-28,3268.80,1529.76,Leslie Jennings,USA
10168,161,Juri Hashimoto,Technics Stores Inc.,USA,S32_1374,1997 BMW F650 ST,Motorcycles,28,2003-10-28,2517.20,643.44,Leslie Jennings,USA
10168,161,Juri Hashimoto,Technics Stores Inc.,USA,S32_4289,1928 Ford Phaeton Deluxe,Vintage Cars,31,2003-10-28,1791.18,767.56,Leslie Jennings,USA
10168,161,Juri Hashimoto,Technics Stores Inc.,USA,S50_1341,1930 Buick Marquette Phaeton,Vintage Cars,48,2003-10-28,1906.08,607.20,Leslie Jennings,USA
10168,161,Juri Hashimoto,Technics Stores Inc.,USA,S700_1691,American Airlines: B767-300,Planes,28,2003-10-28,2557.52,1125.32,Leslie Jennings,USA
10168,161,Juri Hashimoto,Technics Stores Inc.,USA,S700_2466,America West Airlines B757-200,Planes,31,2003-10-28,2720.25,587.45,Leslie Jennings,USA
10168,161,Juri Hashimoto,Technics Stores Inc.,USA,S700_2834,ATA: B757-300,Planes,36,2003-10-28,3417.12,1281.24,Leslie Jennings,USA
10168,161,Juri Hashimoto,Technics Stores Inc.,USA,S700_3167,F/A 18 Hornet 1/72,Planes,48,2003-10-28,3456.00,844.80,Leslie Jennings,USA
10168,161,Juri Hashimoto,Technics Stores Inc.,USA,S700_4002,American Airlines: MD-11S,Planes,39,2003-10-28,2627.43,1212.90,Leslie Jennings,USA
10162,321,Julie Brown,Corporate Gift Ideas Co.,USA,S18_1342,1937 Lincoln Berline,Vintage Cars,48,2003-10-18,4191.84,1282.08,Leslie Jennings,USA
10162,321,Julie Brown,Corporate Gift Ideas Co.,USA,S18_1367,1936 Mercedes-Benz 500K Special Roadster,Vintage Cars,45,2003-10-18,2037.60,945.90,Leslie Jennings,USA
10162,321,Julie Brown,Corporate Gift Ideas Co.,USA,S18_1749,1917 Grand Touring Sedan,Vintage Cars,29,2003-10-18,4091.90,1577.60,Leslie Jennings,USA
10162,321,Julie Brown,Corporate Gift Ideas Co.,USA,S18_2248,1911 Ford Town Car,Vintage Cars,27,2003-10-18,1438.56,539.46,Leslie Jennings,USA
10162,321,Julie Brown,Corporate Gift Ideas Co.,USA,S18_2325,1932 Model A Ford J-Coupe,Vintage Cars,38,2003-10-18,4299.70,2077.46,Leslie Jennings,USA
10162,321,Julie Brown,Corporate Gift Ideas Co.,USA,S18_2795,1928 Mercedes-Benz SSK,Vintage Cars,48,2003-10-18,7533.12,4050.24,Leslie Jennings,USA
10162,321,Julie Brown,Corporate Gift Ideas Co.,USA,S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,Vintage Cars,39,2003-10-18,3373.89,1686.75,Leslie Jennings,USA
10162,321,Julie Brown,Corporate Gift Ideas Co.,USA,S24_1937,1939 Chevrolet Deluxe Coupe,Vintage Cars,37,2003-10-18,1019.35,184.26,Leslie Jennings,USA
10162,321,Julie Brown,Corporate Gift Ideas Co.,USA,S24_2022,1938 Cadillac V-16 Presidential Limousine,Vintage Cars,43,2003-10-18,1676.14,789.91,Leslie Jennings,USA
10162,321,Julie Brown,Corporate Gift Ideas Co.,USA,S24_3969,1936 Mercedes Benz 500k Roadster,Vintage Cars,37,2003-10-18,1214.34,409.59,Leslie Jennings,USA
10160,347,Brian  Chandler ,"Men R US Retailers, Ltd.",USA,S12_3380,1968 Dodge Charger,Classic Cars,46,2003-10-11,4429.80,972.44,Leslie Thompson,USA
10160,347,Brian  Chandler ,"Men R US Retailers, Ltd.",USA,S12_4675,1969 Dodge Charger,Classic Cars,50,2003-10-11,4664.00,1727.50,Leslie Thompson,USA
